product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
B00LY17RHI,Camlin Elegante Fountain Pen - Black/Blue/Red,Pens,₹225,₹225,0%,4.1,"4,798",Handcrafted with Gold plated nib|Brass Cap Chrome body|Elegant design,"AE6FSULFZEB65U7FWSETNHLBP5JQ,AGV3YW3GZJTWUP4FC7UBOYRWEFUQ,AE6HGV4SSK2V4C4QVOKY42KZW2DQ,AH2NX4DPPSUUQYJJYAECCBRBJK6Q,AEJ47MXJRDNX6VPRKKW5KD56SAFQ,AEHOGFWLLZ3VXB3FKNIMZU5QBQQQ,AGCU4M3EJ346F7J4DKXK4C6FKXKQ,AHH4X42X46T6KKBR7G3L7TCGV3OA","Rayees Tigadi,ajay,Tathagata Chakraborty,Rajendra,Nihal Rathod,KOVENTHAN G,Pushpita Mitra,Neeraj","R1KPESOANRAUT2,R2765UCQGUXR8Z,R1MIY4MLC7OEMH,R13HF7067D65NX,R2GFTD22MUWJXJ,R22XIU2YN41JLY,R3Q3101C0DYUP7,R3V7O33VH25ONB","Good Pen at Low Cost,... have been reading about this pen which I would like to answer,Decent (at this price),Very nice.,Not for speedy write...,Nice pen good quality could be more smoother,Smooth,Superb Fountain Pen for all types of users","First of All Delivery of Amazon: It was as specified no delays. Hence, appreciate it.Packaging: Not Good. The box was tempered, torn and damaged.Product: Ordered Black, received brown. Didn’t replace as the Color didn’t much mattered. Issue is with the seller though.Performance: The pen of good. Robust, feels cheap however, looking at the price not to complain. Writes smooth.For anyone who wants to enter into fountain pens, can start with this as it does the job.Edited: Have been using this pen for over 3 days now, I am facing issue of nib dryness. If I don’t use the pen for sometime. The pen doesn’t write at all. I have to wet the nib or do something or the other in order to make it start writing. It writes great when it starts writing. But the initial pick up is really bad. I have a platinum preppy too. It’s a better option to go with if the budget is tight. However, there we have good writing but bad looks.,Few points I have been reading about this pen which I would like to answer. (Compared with two other pens- Parker Vector and Luxor V5)1. Grip  Read in couple of reviews regarding the thick grip and the ""curve"" at the grip which makes it awkward to hold. Honestly, have not felt so at all. The grip is pretty medium, larger than Parker Vector and comparable to the Luxor V5. It wont create any problems holding it. I am an average 5'10 and people of same build, hand and finger size wont be any problem. Also on Parker Vector the metal body starts to feel slippery due to metal, small grip and feels tiresome after writing couple of pages. Been nice to hold the Elegante and feel firm in hand, it makes one feel like holding a pen with substance :) .2. Nib and feeder:  It says Fine on the nib and it is comparable to the Luxor V5 0.5 and Parker Fine nib. Few claim it is 0.7 / medium kinds. Its all about the pressure on puts when writing it. I just touch the nib on paper and rest the pen does, so would say- it is Fine. It is way too smoooooother and fluent than Parker which felt a bit rough. Parker Fine nibs give a feedback making it bit of a dragging experience. However on Elegante the nib just flows and slides over the paper. It is not only the nib but also the feeder which ensures the nib slides. The feeder ensures that there is even flow of ink through out the writing experience. The writing it leaves is slightly wet and not dry, personally i prefer that over the dry and dragging. This ensures that one gets to write about 6 pages i.e 12 sides without a refill.3.  Plastic construction and feel in hand:  The cap is made of brass(as they say). The cap has a ""matte"" finish, not a glossy one. The clip and top is glossy. Gives a fair enough good contrast to add some ""looks"" to it when taking it out of the pocket :D . The pen itself- very much plastic. If I try to weigh both the cap and pen separately, roughly they feel of same weight, it is that light weight ( just a feel factor how I felt). However this does not mean it is a cheap construction. It has fallen from 2 floors down and did not crack anywhere, so would say its good strong plastic. It makes one feel pretty solid holding it. The size if compared to other two is larger. It rests pretty well in between my thumb and index finger(which parker does not, Luxor does) , hence never needed to put the clip on the rear. Without the clip it is very much balanced (Parker and Luxor both feel well balanced without the cap placed on top) , with clip Elegante and Parker feel a bit -top heavy.4. Ink filling:  Personally always been a fan of eyedroppers(good old school days) , however this comes with the standard piston filling( as seen in the photo by Hari). When I immersed the nib in the pen and pulled the piston it just filled half. Had to dip the whole nib till the grip when it got filled. In parker just dipping the top nib was sufficient. For Luxor pulling the whole top part out and then refuel it seemed very tedious. Some other reviews I read people have tried removing the piston converter and used it as eyedropper!!! Few said it worked , few said it leaked. Need to substantiate it. Not sure and hence wont try this out to spoil such a nice piece. If anyone has tried would love to hear your experience.5. Writing after 3 weeks:  For Luxor, it works immediately! Even after 6 months it worked like magic. For Parker bit of dipping, or couple of splashing out and it starts. For Elegante it did not start immediately. From school days used to have an Airmail (unfortunately misplaced it when i shifted) it used to work like a beauty even after 3 weeks. Elegante on this aspect did not fair so well. However, how many of us are not going to use their Pen for 3 weeks, always something to write, sign or pen down :) . It worked fairly after a break of one week.6. Colour:  Personally the ""looks"" of a pen hardly matter to me. Its the balance in hand and the nib which are the real heart and soul. We pay crazy on high class pens just for the looks. For few people this matters more- individual choice and nothing against it.  Parker gives a good classy look, Luxor makes one feel more of a student than a person with authority or executive. Elegante would be a mix of both and middle of both. Neither a college going look nor an Executive look. On looks it does fair enough justice- The cap and two metal rings is all that makes it stand apart. Would have loved if they would have made more colours than Maroon, Black and Blue. Nonetheless these colours are the royal colours and pretty good than what Reynolds have- bright designs which are more for school going kids to attract them. This does enough for me.7. Spare Nibs and feeder:  Not sure if there are spare nibs available online. I am at a location which is 100s of km away from any civilization in a jungle or a desert and only way is to order online (thankfully speed post delivers faster than couriers :lticaptd: ) . After using this nib, I would personally not place any other nib. I am pretty happy about it. (always good habit to have spare nibs, dont know when one drops it and needs to change).8. Recommended for:  Its a must for student. At this price range where one is still studying and not earning, this sounds a good buy, though not the best as Luxor beats this is VFM. Parker, would never recommend it for students. If someone wants to carry it for exams- carry 2 atleast, all due to the limited piston converter capacity. Luxor- would be best. If you are an executive sitting in a board of meetings where you want to make a statement by what you carry then there are many other alternatives. This is fair on looks and pleasure for writing :)  :)  :) .9. Value for Money:  For a standard person like me or a student, Luxor beats Elegante and Parker. However for a fountain pen- This is an excellent VFM :)Well, this sums up my experience after using it. Anyone has anything more to add to this or share their side we all would love to hear it,★ First of all, it came in a really bad condition. The package was almost flattened. All thanks to the people connected with the transition and delivery. Thank God it doesn't have any dent.★ Secondly, it is probably a used product. Because it came with the smell of ink in it out of the box.★ Thirdly, the brand claims that it is having a fine nib, but probably according to the European standards. I am a Pilot lover, so I know what fine nib is. This is medium sized nib at its best according to the standards of Pilot. Using a pen with fine nib is like having a perfect orgasm. You remember the experience for a long time. The handwriting also becomes better. That's lacking in this pen.* Thankfully it doesn't squirt ink every now and then like most of the other cheap fountain pens. I had two Wingsungs. Those were unbearably squirty.★ Fourthly, the grip is average.★ Fifthly, if you are a beginner, you may go for it, as it will obviously let you get used to the fountain pens. You may use it as a day to day pen.BUT DON'T STICK WITH THIS ONE ONLY. EXPLORE THE WORLD OF PILOT IF YOU HAVE THE BUDGET. TRUST ME, YOU WON'T LOOK BACK TO A PEN LIKE THIS. I WAS GIFTED A PILOT CROCODILE FINE NIB BY MY MOM. I WANT TO KEEP MY MEMORIES WITH THIS PEN SAFE. SO I DON'T USUALLY USE THAT. THAT'S WHY I'VE BOUGHT THIS ONE.★ Lastly and most importantly, a suggestion to the buyers, to make your pen experience ergonomic, please don't put the cap on the backside. Open the cap, keep it aside and unleash your writing...,very nice pen., it's really amazing very smooth writing.thank you seller & amazon.,Its not for speedy writing, if you are use for signature its cutting off character,...., Some time spread over ink. And some time character cutting.... Cheap plastic product but at a 200 good for beginners.,I've been using this pen for about 3monthspros:Build quality for this price is amazinggold Nib looks amazingcons:Nib comes out easily,Just that the neck area of the pen was little broad for me to get used to ..,Guys I have started using fountain pens again a few months back. I had used all types of fountain pens during my school days like COLLEGE brand eye droppers, Camlin, Parker (made in USA), Hero (China made). Recently I am using Platinum Preppy which is very smooth and excellent pen and yes expected since it is Japan made. This the Camlin Elegante is our very own Made in India pen. It makes us proud. Just superb pen. Very smooth. It is actually a no nonsense pen. Only thing...since I had read a few negative reviews about this...I am using it with PILOT BLUE ink. I don't know whether ink quality is further improving its performance or what? Whatever it may be.....This pen with Pilot ink combination rocks...just superb experience of writing with THE FOUNTSIN PEN. Thank you Camlin and Thank you Amazon",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21C8ziy-IJL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Camlin-Elegante-Fountain-Pen-Black/dp/B00LY17RHI/ref=sr_1_476?qid=1672903018&s=computers&sr=1-476
B0B9LDCX89,"STRIFF Mpad Mouse Mat 230X190X3mm Gaming Mouse Pad, Non-Slip Rubber Base, Waterproof Surface, Premium-Textured, Compatible with Laser and Optical Mice(Universe Black)",Computer Accessories > Mouse Pads,₹129,₹999,87%,4.2,491,"9.4 Inches X 7.9 Inches) 240mm x 200mm x 2mm Size: This mouse pad is ideal for Gamers, Graphic Designers, Students, or anyone using mouse for long sessions. This helps to improve the gaming experience for gamers or the work efficiency in the office.","AGASWLGAJEYSNHPWSR74GSDXU5JQ,AGFT22PQSW5ZDJLFLBQLNNFO6I6A,AFBRDCFTMGH6OFKCC7GQQKXBCXKQ,AGQE66MG2AEU3OO5WWLBODZ3DRCQ,AEKU5BEAVUA6QMUPL34NLEFTPXSA,AFWH2VR4TUJFCVLGMLDKY6QHFPSA,AHLVULA55BHT25TPEJKZCCTPM7CA,AGIRX4TLOCUGC4XPUAFPCQ5TLLKA","muhamad s.,Aruna V,Ankush Jindal,SJ,Ronak,Devesh Bhargava,lokesh kashyap,Suraj Rajpoot","R3ET8JTEIDTNU0,R1FAH4M3BSL55F,R3I8GGSZJCEUGV,R2GKER5LJ744AO,R3OF9WES5OOK6,R2QSNY4PHB2LDU,R24EFZ4RGA54HI,R2XNIDW8U1KWC1","Decent quality,Good for the price,Value buy,It's good value,Ok ok quality,It have enough thickness. Good quality,Easy and smooth,Fine","Mousepad is sturdy enough doesn't move around a lot. The print is a bit rough. Expect this much smoothness at this price point. Overall decent product Will get your job done,In hand texture is good. May not be good for gaming as it feels little brisk after using it directly on table not sure it will be like that itself or it's my experience.,Corners should be stitched, but overall its the best quality in this price. Value buy,I like it,,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71dj1uPfkmL._SY88.jpg,Its smooth and cool and the bottom is made up of rubber which prevents it from moving while the mouse moves. Its great value for money. Easy and smooth,I want to return my order",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41FMV7m5bZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/STRIFF-230X190X3mm-Waterproof-Premium-Textured-Compatible/dp/B0B9LDCX89/ref=sr_1_73?qid=1672902998&s=computers&sr=1-73
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Cables,₹199,₹999,80%,3.9,"7,928","【 Fast Charger& Data Sync】-With built-in safety proctections and four-core copper wires promote maximum signal quality and strength and enhance charging & data transfer speed with up to 480 mb/s transferring speed.|【 Compatibility】-Compatible with iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS devices.|【 Sturdy & Durable】-The jacket and enforced connector made of TPE and premium copper, are resistant to repeatedly bending and coiling.|【 Ultra High Quality】: According to the experimental results, the fishbone design can accept at least 20,000 bending and insertion tests for extra protection and durability. Upgraded 3D aluminum connector and exclusive laser welding technology, which to ensure the metal part won't break and also have a tighter connection which fits well even with a protective case on and will never loose connection.|【 Good After Sales Service】-Our friendly and reliable customer service will respond to you within 24 hours ! you can purchase with confidence,and every sale includes a 365-day worry-free Service to prove the importance we set on quality.","AGU3BBQ2V2DDAMOAKGFAWDDQ6QHA,AESFLDV2PT363T2AQLWQOWZ4N3OA,AHTPQRIMGUD4BYR5YIHBH3CCGEFQ,AEUVWXYP5LT7PZLLZENEO2NODPBQ,AHC7MPW55DOO6WNCOQVA2VHOD26A,AFDI6FRPFBTNBG7BAEB7JDJSMKDQ,AFQKCEEEKXCOHTDG4WUN3XPPHJQQ,AHKUUFNMBZIDLSSPA4FEHIO2EC7Q","Kunal,Himanshu,viswanath,sai niharka,saqib malik,Aashiq,Ramu Challa,Sanjay gupta","R3J3EQQ9TZI5ZJ,R3E7WBGK7ID0KV,RWU79XKQ6I1QF,R25X4TBMPY91LX,R27OK7G99VK0TR,R207CYDCHJJTCJ,R3PCU8XMU173BT,R1IMONDOWRNU5V","Good speed for earlier versions,Good Product,Working good,Good for the price,Good,Worth for money,Working nice,it's a really nice product","Not quite durable and sturdy,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71rIggrbUCL._SY88.jpg,Working good,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61bKp9YO6wL._SY88.jpg,Product,Very nice product,Working well,It's a really nice product",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31IvNJZnmdL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Sounce-iPhone-Charging-Compatible-Devices/dp/B096MSW6CT/ref=sr_1_42?qid=1672902996&s=computers&sr=1-42
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen (Ink - Black),Pens,₹272,₹320,15%,4.0,"3,686","A solid plastic body of the glossy black design, a contrasting stainless-steel clip, and a molded plastic barrel.|Parker Vector Standard Chrome Trim Ball Pen features a push mechanism closer and closes with a satisfying click.|Quinkflow technology for a smoother, cleaner & more consistent writing performance, in a word the greatest Parker ballpoint ever.|Practical body shape is easy to hold for a comfortable writing experience|2 years of warrenty against manufacturing defects.","AE3S2ZAEMH765KUJ57DR6HBZBB3Q,AHSIVUNTJMI5S5AJGFDE5EDQ355Q,AGQUDHVCMBW7DYS2HT5HA3QCZIEA,AFNXZNINQLTHKVRFI37VQAAFFGOA,AGVKQNHNS7PQK63FIB6EVC5GUAMQ,AEHZ4NOZ5SIDQLGODWS4UZ6RVQJA,AGBVAEUPMWYCDQIKNAD2DXEYWXZA,AEOJW7OWUZROZ6Z66ZQU33Y2ZYLQ","Fardeen mujawar,Pavan,Danny,Siddhartha Pratap,Rabindra Kumar Das,Amazon Customer,Rakesh Ranga Yadav,Nivedita Chatterjee","RD6OIJUG0R241,R3EUJ7A6LG8X7V,R1DWGT4USEVGYK,R187KH5XJBPS86,R2XYH31E9NK0GU,RDYNZZPHU7SZK,R2MR0DYZVFN3HA,R3PV91U8ZYN5DU","Ok,Like all other ball pens,Regular pen over priced,Nice,It is fine.,Awful blue ink,Nice and my Favorite Pen,Reasonable price","Can buy but only when price is less,It's not tht oomph feel to write...considering the name PARKER ...it's like regular ball pensRather can tell the ink is too dull compared to other ball pensLot of money taken under the name PARKERIt's the worth of 20/,I thought Parker would be good compared to the lousy pen. It's uncomfortable.  I don't use it at all.,Moneywise good,I use Parker pen because it runs fine.,The pen has a black body but blue jotter refill in it. The blue jotter writes awfully, the ink flow has reduced over time.,I'm using this from last 3 years. Im happy with the product.,Nice Packaging, quality, look",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41zNLdERuiL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Parker-Vector-Standard-Ball-Black/dp/B00LZPQVMK/ref=sr_1_374?qid=1672903013&s=computers&sr=1-374
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Fones de ouvido,"₹1,599","₹3,490",54%,3.7,676,"Clear Voice Calls- Be heard clear across voice calls without those usual interruptions, with the ENx Tech enabled quad mics that cancel out unwanted background noises during calls, on Airdopes 191G.|Low Latency- Enjoy a lag less gaming and entertainment experience with BEAST Mode for low latency so that your sessions always stay smooth.|Dual Drivers- Delve into the boAt immersive auditory experience on Airdopes 191G TWS earbuds courtesy its 2x 6mm dual audio drivers.|Playback- It offers a total playtime of up to 30HRS, including up to 6HRS of playtime per earbud.|Instant Connect- The IWP tech makes it easier to power on the earbuds which occurs as soon as you open the case lid when the earbuds are being kept inside.|IP Rating- The earbuds are marked with IPX5 water resistance for a carefree listening time wherever you go.|Controls and Voice Assistant- Its smooth touch control lets one command playback, hands-free voice calls and activate voice assistant with ease.","AFQLURVIOJ7LVLKNHB76BZJ5KCZQ,AGWO43ZNNSWNOSQOL4QQI2LZ3PIQ,AG6UUJCP3QT24QUCT5PTQIYWUI6Q,AESTKWAZITTK43OZLDVJKVQRUF2Q,AENVPHUT7FQF3OD7CPPJYVO2YWIQ,AGZTN3YNM6RFDCZY5JPZYULSKWNQ,AFXZDRPDWF4RVB7PYC4W7EX22PAQ,AHPGVB4FAYZ7VYKWZ3CVGCYLVRNQ","Miki,Nikhil,Nidheesh V,Patel raiyan,Embari Sriteja,Shubham Kumar,Amazon Customer,subir das","R3HH89QPKPPH0N,R1RDMIVEKQR627,RA53P1TSFESWJ,R1YDORG7TANTE7,R2K9RPCJJ2IR5W,RLPU6DY334IHA,R35VO8VW4L2KA4,R1JJS4OLQE80Q4","Good for gaming.,Worst earbuds,Not upto Expectation mark,Good enough,Worth it,Not suitable for long use,Ear pain,Sound quality and build quality is good 2022 its a best choise","Good for gaming only. Other than that the sound quality is not as good as other models.(I have used 181, and still prefer that over 191).Battery back up is definitely better, but the case depletes fast due to the LEDs being lit everytime you put the pods back in.Ear pods are a bit bigger in size, so preferably not for those who use smaller earphones.,Don't buy this item. Sound quality of this earbuds make my ears bleed. It gives a certain static sound when it's silent. Only flashy thing is its got LED. Other than that at this price point you can get others. Don't go for it. Genuinely.,Ear fittting depends;was cousing pain at first,the sound quality okay, noice cancellation need to be improved!,,One side is not working,This is good for those who wants bigger buds and ..it's size is bigger than the normal so it may fall out form your ears and .. mainly it got automatically switched off..don't know why,Good... But after few time ear starts paining.. very much,Sound quality and build quality is good 2022 its a best choise",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41akwKtryWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/boAt-Airdopes-191G-Wireless-Appealing/dp/B09X76VL5L/ref=sr_1_301?qid=1672903010&s=computers&sr=1-301
B08H673XKN,"Morphy Richards Icon Superb 750W Mixer Grinder, 4 Jars, Silver and Black",Kitchen Appliances,"₹3,249","₹7,795",58%,4.2,"4,664","Wattage: 750 W; Voltage: 220-240V; Revolution: 20000; 4 Jars with Juicer Jar. Juicer Type : Centrifugal Juicer. Locking System : Yes|Don't worry if you experience burning smell when you run your mixer grinder for the 1st time, it's due to the varnish. If the issue persists subsequesntly, kindly contact the customer care|Since your mixer grinder runs on a powerful motor, there will be some noise. If the noise level seems abnormal, please contact Brand Service Centre|Juicer Jar: 1.7 Litres, Liquidising Jar: 1.5 Litres, Dry/Wet Grinding Jar: 1 Litre, Chutney Jar: 0.4 Litres, Non-slip Feet - Yes|Powerful UltronMax for efficient juicing and grinding|4 hardened stainless steel blade for multiple functions|3 Speed control with incher facility","AGQFZAOQEKMAPWYU6U2R2SHO6S4A,AFLUP455XO2GOJYE3C6XS4OZJHNQ,AFBWIN5UT4RIRQENPJAL62AWUMIQ,AHEAXFPNYXFMJKRYN2HHVOOMTHSA,AHHM6EU3UYNVBOLWRFDKBI5BV4TA,AHMJFSNRDRGIRQDWA2YMWQOAPU2Q,AFC6F6TV4AYJGDZABEJF7CBILGFQ,AFIMXZ6IJBTM5TLCPTDUL5YL6ETQ","vignesh,Rajesh Babar,BASANT,Shweta,Randomsurfer,PRAKASH KUMAR,HOTEL S.,Pushpam choudhary","RICLGKGN5RFBD,RQV7WIBD0GS06,R25UI50GV8IC8H,R2LFQN3J98VK9K,R1ATYWNQEP9IRU,R1OKGK70LYSD46,R2LV882ASO4EJM,R1J8XIRST0HDN6","Superb,Quite efficient,Go for it,Very nice,Noisy but works good.,Powerful grinding,Satisfied for the time being.,Solid purchase","Good mixer under 3500,Noise level is slightly high, but quite efficient,Product is ultimate 👌 super.,Mixer quality was very nice bt juicers jar not up to the mark,Very noisy. But works fine. Would have loved if it had extra bowl for that extra blade. Hectic to change blade into another bowl for using the extra blade. [Suggestion: One inverted jar would be nice too.] The juicer has the loose locking system, all others have good locking systems. Some plastic from mesh was cut when using it, that needs better alignment. Overall worth the purchase. Even with the excess noise. Also the screw tightener for changing blades broke after 3-5 changes of blades. But that is not big deal. It would have been better to have durable nut tightener.,Recommend to buy this good quality attachments and powerful 750 watt motor. Not less than bosh grinder at less price.,I had  purchased Active 1 kw earlier from Amazon but the item being imbalanced was returned for replacement. The replacement piece received has the same defect which was returned for good. Then in view of the reviews I went for this item and so far its performance is satisfactory although some of the reviews were discouraging. If you want power as well as reasonable rates, go for it.,Very  good item",https://m.media-amazon.com/images/I/417XNLkkFRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Morphy-Richards-Icon-Superb-Grinder/dp/B08H673XKN/ref=sr_1_206?qid=1672923601&s=kitchen&sr=1-206
B06XMZV7RH,ATOM Selves-MH 200 GM Digital Pocket Scale,Kitchen Scales,₹308,₹499,38%,3.9,"4,584",Auto Calibration|Tare Full Capacity|Auto Off: 30 Seconds Off|2AAA Battery Included,"AFMJG5IJKO7AFSAAXTAAHIKK4DDA,AHDEDC3POAU5BZGDWP33QORI3YEA,AFLPTFP6N5EL5WWVVB5ELDFJ6DPQ,AE2IURVHTZIHYVJSWHTXDKEF3QOA,AEY4DSGBLEDYOHJTHH4VKWLS777Q,AHLX7ZJKWBQ6IEC5R7O56JAVEHPA,AERUNKZJXZDXZ7WPIUH5SQHDDWUA,AFJSTDPDPNSJF5IOIZN4ALD2W2NA","kanwar Singh,Vipul,Bsanju,Chiranjeevi,S,Devang.Gadgil,Nilesh Kumar Dev,Rafik","R3KA8I1JO7VWHM,RGN972IS97APK,R19V3GRW0VRBAC,RAXEY84M4ISW1,R1PSYUMKHDXHVU,R1625BVG24Y7M,R1KYTADP38QAD0,RTX0APKPL4NRR","OK Product.,Good & accurate,Not working inaccuracy,Ok for approximate weight estimation,Stopped working,Works just fine,but needs to be handled very carefully,Cheap qulity but accurate,Good Product","OK Product.,Very delicate but nice and accurate now see how long it will last,,Gives an error of +/- 30 milligrams,It stopped working after 7 months of use.,This is a sensitive product so it needs to be kept on a stable surface to use,it shouldn't be overloaded like ever,cuz it will damage the sensor,Good product at this price. Built quality is not world class but good for temporary use.,Good",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Oo66iQH7L._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Atom-Selves-A100-Digital-Pocket-Silver/dp/B06XMZV7RH/ref=sr_1_152?qid=1672923598&s=kitchen&sr=1-152
B09VGKFM7Y,Amazon Basics 2 Amp USB Wall Charger & Micro USB Cable (White),Electronics > Accessories > Chargers,₹219,₹499,56%,4.4,14,Durable wall charger with fast charging ability|Flexible and long USB cable|Can transfer data at a speed of 480Mbps|Protects devices from short-circuits|Can be used to charge 2 devices simultaneously|Compatible with any Android device|Dimensions: 7 x 4 x 8 cm; Weight: 90 Grams|Package Contents: 2 Amp Dual USB + Data Cable (Colour: White),"AFQ7AUYJOIE2HH63KIUQK45ENQ2A,AHT7TTZ5JOTUL7CYSG5BBVPKD37A,AFB2AKARKRKHAB2PUCALX2GXOM3A","Prabhanjan,Chittiprolu Ramya,Litu prasada mahanty","R33M2Q7OES3GBK,R125QF7WMZW3NW,RMDVRDSEK73L8","Quality product,Excellent, it's fast charging,After 12 days not working 😔","Product works well and charges the devices in a quick mannerValue for money.,I like this product,Not working 😔 after 12 days",https://m.media-amazon.com/images/I/31poWDDorOL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/Amazon-Basics-Charger-Micro-Cable/dp/B09VGKFM7Y/ref=sr_1_460?qid=1672895886&s=electronics&sr=1-460
B09BNXQ6BR,"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Vintage Brown)",Smartwatches,"₹2,799","₹6,499",57%,4.1,"38,879","1.75” TruViewTM display : See the clear, bigger picture on the 1.75’’ touch screen with 320*385 pixels Crafted from Grade 6061 aluminium, ColorFit Ultra can withstand daily rough use with ease.Strap Size & Material : 22mm & Silicone|Personal health assistant & NoiseFit App : Take care of your health with features like blood oxygen (SpO2), heart rate, stress, REM & sleep monitors. Know more about your health, stay connected with the world and more via the dedicated NoiseFit app.|60 sports modes & 100+ watch faces: With 60 sports modes, you are spoilt for choices; just pick and play your sport. Change your look as per your preference with 100+ customisable and cloud-based watch faces (and straps).|9-day battery & IP68 Waterproof : The powerful 9-day battery stays with you through your everyday hustle. ColorFit Ultra is ready to go with you everywhere, thanks to IP68 waterproof rating.; Productivity features : With smart utility features like call notification, quick reply SMS, world clock, stock market info, torch and more, you will be on top of your game. Charging Time : Upto 2 hours|Item Type Name: Smartwatch","AEZH7UN4SKV7VKJ3NYH7D7CBHA4A,AEEMDECLMB6ZOYW4MZDRUTMPNDMQ,AGCDPH7XJBZZ6ALNCA6XYKP3BZIA,AEZHGBDTPEAIDEC4HF753JL7NDNQ,AFNGYI4A433E2ZEIJ4PTRXTOFSCQ,AGGWFNVDN6N7RMXJH3DXEDO63ANQ,AEF27BA6AC4XT2HSGW57TG3YS2HA,AF5WOBBT3ODEBTFUCW72L3P57TLQ","shiv,Pankaj Bhatt,Dipanshu Kr Biswas,Jeet Jangam,Ekta,subhabrata paul,Anurag kumar,Manish B.","R1JO87DOGUEQHC,R1UQ0AYNB30CZS,R34O4E591I5RJN,R2X9U1VWHBNIAX,RPRRWM1J2QDNP,R32LTUGL01I85B,R1HKJTBFVLO3DB,R3S7HEACPHR8D5","Budget friendly watch,Good product at this price range,Ok,Satisfied,Watch ⌚️ Review,Nice,Display touch was good but screen bazales is too much,Nice watch under 2000","I liked the watch, the battery of this watch is so good that before use i charged this watch and it's been 2 weeks and this watch still have 25% battery left. And nagative side is i ordered black strap watch and i got grey strap watch and this is sellers mistake, i tried to return this and I've called Amazon help line then hear my problem and see it online that i got wrong item and then they say they will connect me to other person who will solve this and then no one pick the call the ring just continue to ring and after 5min i thought that no one is gonna pick the call ever and i disconnected and start using it. Watch have some basic futures and i like it.,One of the best product in this price range. Been using it for a year now and I have no complaints. Built quality is good. Steps count is not very accurate and we can say that the software lacks in accuracy in many ways when compared to other big brands (Apple/Fossil). But I have seen worst. Touch is very smooth and the notification alerts works as expected. This is water and swim resistant. I am not sure if it has IP67/8 rating but I believe this is dust proof as well, since I have been using it for almost a year now.Good product for this price range.,Everytime sleep mode has to activate, this should not be done. It should be automatically.,Good product,bezels are big but it's ok for this price range and I am satisfied with the product.,Watch is beautiful and upto mark, only one con in this watch, you can't  attend the call and revert you can only revert by messages,Nice,https://m.media-amazon.com/images/I/71ZeE6pWAaL._SY88.jpg,",https://m.media-amazon.com/images/I/41AGCk95dpL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Ultra-SE-Smartwatch/dp/B09BNXQ6BR/ref=sr_1_303?qid=1672895835&s=electronics&sr=1-303
